country,country_code,year,sector_level,sector_code,sector,gas,unit,emissions_value
Denmark,DNK,2015,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,20.0872
Denmark,DNK,2015,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,1.6e-05
Denmark,DNK,2015,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.132997
Denmark,DNK,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,323.1308
Denmark,DNK,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,37196.08823
Denmark,DNK,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.50328
Denmark,DNK,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,20.63887
Denmark,DNK,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,7e-06
Denmark,DNK,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.100026
Denmark,DNK,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,322.58132
Denmark,DNK,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,34916.5538
Denmark,DNK,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.407306
Denmark,DNK,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,20.85027
Denmark,DNK,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.000981
Denmark,DNK,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.083634
Denmark,DNK,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,325.1451
Denmark,DNK,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,34879.65263
Denmark,DNK,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.474939
Denmark,DNK,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,20.02928
Denmark,DNK,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,7e-06
Denmark,DNK,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.076338
Denmark,DNK,2019,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,317.17729
Denmark,DNK,2019,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,31194.6678
Denmark,DNK,2019,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.319545
Denmark,DNK,2019,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,20.36324
Denmark,DNK,2019,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.000994
Denmark,DNK,2019,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.073414
Denmark,DNK,2020,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,317.89942
Denmark,DNK,2020,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,28499.65401
Denmark,DNK,2020,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.31652
Denmark,DNK,2020,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,20.64891
Denmark,DNK,2020,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,6e-06
Denmark,DNK,2020,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.0479
Denmark,DNK,2021,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,321.98501
Denmark,DNK,2021,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,29754.24167
Denmark,DNK,2021,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.275321
Denmark,DNK,2021,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,19.45395
Denmark,DNK,2021,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,6e-06
Denmark,DNK,2021,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.015124
Denmark,DNK,2022,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,310.73728
Denmark,DNK,2022,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,28492.62911
Denmark,DNK,2022,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.26147
Denmark,DNK,2022,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,19.08438
Denmark,DNK,2022,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,6e-06
Denmark,DNK,2022,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.013074
Denmark,DNK,2023,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,290.58277
Denmark,DNK,2023,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,25893.35223
Denmark,DNK,2023,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.261177
Denmark,DNK,2023,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,17.99732
Denmark,DNK,2023,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.000497
Denmark,DNK,2023,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.012591
Denmark,DNK,2024,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,289.33661
Denmark,DNK,2024,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,23519.16969
Denmark,DNK,2024,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.26911
Denmark,DNK,2024,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,18.29941
Denmark,DNK,2024,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,6e-06
Denmark,DNK,2024,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.012487
Estonia,EST,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,49.65651
Estonia,EST,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,15470.97235
Estonia,EST,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.074738
Estonia,EST,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,2.1715
Estonia,EST,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.002693
Estonia,EST,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,51.18509
Estonia,EST,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,15869.93195
Estonia,EST,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.091655
Estonia,EST,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,2.0958
Estonia,EST,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.001729
Estonia,EST,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,49.174
Estonia,EST,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,15358.01483
Estonia,EST,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.093644
Estonia,EST,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,2.00275
Estonia,EST,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.001432
Estonia,EST,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,49.06686
Estonia,EST,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,17250.74923
Estonia,EST,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.099709
Estonia,EST,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,2.13179
Estonia,EST,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.001338
Estonia,EST,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,49.64525
Estonia,EST,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,17322.0941
Estonia,EST,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.113402
Estonia,EST,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,2.24657
Estonia,EST,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.001105
Estonia,EST,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,48.82735
Estonia,EST,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,17089.64942
Estonia,EST,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.128149
Estonia,EST,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,2.29513
Estonia,EST,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.001113
Estonia,EST,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,48.3042
Estonia,EST,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,16438.02624
Estonia,EST,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.147197
Estonia,EST,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,2.25781
Estonia,EST,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,9.5e-05
Estonia,EST,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.001209
Estonia,EST,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,47.80183
Estonia,EST,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,19929.86585
Estonia,EST,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.163065
Estonia,EST,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,2.45003
Estonia,EST,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,7.8e-05
Estonia,EST,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.001067
Estonia,EST,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,46.98534
Estonia,EST,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,17814.17234
Estonia,EST,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.146247
Estonia,EST,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,2.64251
Estonia,EST,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,4.9e-05
Estonia,EST,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.001499
Estonia,EST,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,47.21846
Estonia,EST,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,14404.41036
Estonia,EST,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.153117
Estonia,EST,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,2.47274
Estonia,EST,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.001545
Estonia,EST,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,47.30397
Estonia,EST,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,18964.17435
Estonia,EST,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.170727
Estonia,EST,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,2.51821
Estonia,EST,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.001888
Estonia,EST,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,45.63539
Estonia,EST,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,18947.40045
Estonia,EST,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.178254
Estonia,EST,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,2.534
Estonia,EST,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.001931
Estonia,EST,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,46.24108
Estonia,EST,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,17761.1947
Estonia,EST,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.18803
Estonia,EST,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,2.69639
Estonia,EST,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.00205
Estonia,EST,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,45.81949
Estonia,EST,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,19633.58132
Estonia,EST,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.201521
Estonia,EST,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,2.67193
Estonia,EST,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.002188
Estonia,EST,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,44.73017
Estonia,EST,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,18783.48171
Estonia,EST,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.211453
Estonia,EST,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,2.77759
Estonia,EST,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.002274
Estonia,EST,2015,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,40.95394
Estonia,EST,2015,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,15779.31617
Estonia,EST,2015,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.216344
Estonia,EST,2015,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,2.88947
Estonia,EST,2015,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.002423
Estonia,EST,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,39.92632
Estonia,EST,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,17432.86383
Estonia,EST,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.22504
Estonia,EST,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,2.78937
Estonia,EST,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.002718
Estonia,EST,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,40.35593
Estonia,EST,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,18615.42682
Estonia,EST,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.225799
Estonia,EST,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,2.93037
Estonia,EST,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.002627
Estonia,EST,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,40.72712
Estonia,EST,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,17800.5962
Estonia,EST,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.225985
Estonia,EST,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,2.92038
Estonia,EST,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.002751
Estonia,EST,2019,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,41.2009
Estonia,EST,2019,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,12288.86082
Estonia,EST,2019,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.219672
Estonia,EST,2019,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,3.14527
Estonia,EST,2019,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.002928
Estonia,EST,2020,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,39.6615
Estonia,EST,2020,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,9199.31861
Estonia,EST,2020,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.179918
Estonia,EST,2020,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,3.1222
Estonia,EST,2020,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.003026
Estonia,EST,2021,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,39.95188
Estonia,EST,2021,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,10391.93408
Estonia,EST,2021,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.190208
Estonia,EST,2021,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,3.26089
Estonia,EST,2021,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.00307
Estonia,EST,2022,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,39.36861
Estonia,EST,2022,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,11971.4887
Estonia,EST,2022,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.197104
Estonia,EST,2022,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,3.35462
Estonia,EST,2022,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.003133
Estonia,EST,2023,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,38.57498
Estonia,EST,2023,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,8748.13102
Estonia,EST,2023,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.19085
Estonia,EST,2023,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,3.2667
Estonia,EST,2023,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.003209
Estonia,EST,2024,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,38.51763
Estonia,EST,2024,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,8092.58776
Estonia,EST,2024,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.18586
Estonia,EST,2024,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,3.32154
Estonia,EST,2024,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.003466
Finland,FIN,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,262.95105
Finland,FIN,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,57124.71562
Finland,FIN,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.693195
Finland,FIN,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,20.10536
Finland,FIN,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.003164
Finland,FIN,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.02686
Finland,FIN,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,257.44632
Finland,FIN,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,62627.56301
Finland,FIN,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.764473
Finland,FIN,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,19.93922
Finland,FIN,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.00373
Finland,FIN,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.02631
Finland,FIN,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,248.24439
Finland,FIN,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,65145.43398
Finland,FIN,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.856865
Finland,FIN,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,20.1134
Finland,FIN,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.002892
Finland,FIN,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.026113
Finland,FIN,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,239.74353
Finland,FIN,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,72755.67612
Finland,FIN,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,0.951845
Finland,FIN,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,20.36312
Finland,FIN,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.003132
Finland,FIN,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.026353
Finland,FIN,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,230.01005
Finland,FIN,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,69040.82229
Finland,FIN,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,1.050877
Finland,FIN,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,20.40439
Finland,FIN,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.002918
Finland,FIN,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.02457
Finland,FIN,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,220.78282
Finland,FIN,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,57151.55592
Finland,FIN,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,1.123187
Finland,FIN,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,20.58227
Finland,FIN,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.003576
Finland,FIN,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.02287
Finland,FIN,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,223.15979
Finland,FIN,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,68461.44122
Finland,FIN,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,1.274211
Finland,FIN,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,20.19087
Finland,FIN,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.003884
Finland,FIN,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.028411
Finland,FIN,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,217.29493
Finland,FIN,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,66854.37837
Finland,FIN,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,1.305552
Finland,FIN,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,20.34452
Finland,FIN,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.002991
Finland,FIN,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.019763
Finland,FIN,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,209.94164
Finland,FIN,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,58701.39595
Finland,FIN,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,1.339906
Finland,FIN,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,20.88412
Finland,FIN,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.002711
Finland,FIN,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.027477
Finland,FIN,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,207.27401
Finland,FIN,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,55990.43563
Finland,FIN,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,1.337195
Finland,FIN,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,17.43949
Finland,FIN,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.003087
Finland,FIN,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.027531
Finland,FIN,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,212.06341
Finland,FIN,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,64158.46498
Finland,FIN,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,1.320804
Finland,FIN,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,16.41258
Finland,FIN,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.002529
Finland,FIN,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.022461
Finland,FIN,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,206.11172
Finland,FIN,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,56712.76146
Finland,FIN,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),HFCs,Mt CO2 eq.,1.302085
Finland,FIN,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),N2O,Gg,15.89924
Finland,FIN,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),PFCs,Mt CO2 eq.,0.002826
Finland,FIN,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),SF6,Mt CO2 eq.,0.024401
Finland,FIN,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),CH4,Gg,202.29159
Finland,FIN,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),CO2,Gg,51214.56624
