country,country_code,year,sector_level,sector_code,sector,gas,unit,emissions_mt
Austria,AUT,2012,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,7.585211
Austria,AUT,2012,top_level,1,Energy,All GHGs,Mt CO2 eq.,54.893595
Austria,AUT,2012,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,15.728931
Austria,AUT,2012,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-9.116064
Austria,AUT,2012,top_level,5,Waste,All GHGs,Mt CO2 eq.,2.176179
Austria,AUT,2013,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,7.571809
Austria,AUT,2013,top_level,1,Energy,All GHGs,Mt CO2 eq.,55.097961
Austria,AUT,2013,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,16.124316
Austria,AUT,2013,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-4.97857
Austria,AUT,2013,top_level,5,Waste,All GHGs,Mt CO2 eq.,2.032465
Austria,AUT,2014,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,7.701632
Austria,AUT,2014,top_level,1,Energy,All GHGs,Mt CO2 eq.,51.36292
Austria,AUT,2014,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,16.150352
Austria,AUT,2014,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-9.781293
Austria,AUT,2014,top_level,5,Waste,All GHGs,Mt CO2 eq.,1.905942
Austria,AUT,2015,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,7.730261
Austria,AUT,2015,top_level,1,Energy,All GHGs,Mt CO2 eq.,53.1918
Austria,AUT,2015,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,16.58816
Austria,AUT,2015,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-4.039811
Austria,AUT,2015,top_level,5,Waste,All GHGs,Mt CO2 eq.,1.806076
Austria,AUT,2016,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,7.846896
Austria,AUT,2016,top_level,1,Energy,All GHGs,Mt CO2 eq.,54.427746
Austria,AUT,2016,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,16.316519
Austria,AUT,2016,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-8.078023
Austria,AUT,2016,top_level,5,Waste,All GHGs,Mt CO2 eq.,1.71502
Austria,AUT,2017,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,7.786187
Austria,AUT,2017,top_level,1,Energy,All GHGs,Mt CO2 eq.,56.202783
Austria,AUT,2017,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,17.09149
